id,mvt_id,name,brand,categories,names,city_fips,city_name,geometry_wkt,institutional
39db0f08-f27a-491c-bc69-a23a718a1730,27054047,Katahdin Christian Academy Thrift Shop,NA,"{""primary"":""discount_store"",""alternate"":null}","{""primary"":""Katahdin Christian Academy Thrift Shop"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.58007 45.63018),FALSE
32246977-4d88-4ccd-a190-846183ac38a1,27054048,Ambition Beauty Salon ,NA,"{""primary"":""beauty_and_spa"",""alternate"":null}","{""primary"":""Ambition Beauty Salon "",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57705 45.6304),FALSE
84946f8f-23e2-48ab-af96-4cd44f305d7c,27054034,East Millinocket Public Safety,NA,"{""primary"":""police_department"",""alternate"":[""law_enforcement"",""central_government_office""]}","{""primary"":""East Millinocket Public Safety"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.58258 45.62803),FALSE
152a3796-f30a-47a6-ada5-86bffb48f303,27054035,NAPA Auto Parts,"{""wikidata"":null,""names"":{""primary"":""NAPA AUTO PARTS"",""common"":null,""rules"":null}}","{""primary"":""automotive_parts_and_accessories"",""alternate"":[""truck_dealer"",""automotive_repair""]}","{""primary"":""NAPA Auto Parts"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.5816 45.62756),FALSE
096167b9-2357-46bc-b01e-0abd6b3b9b97,27054037,Blue Rhino Propane Exchange,NA,"{""primary"":""propane_supplier"",""alternate"":null}","{""primary"":""Blue Rhino Propane Exchange"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.58087 45.62755),FALSE
641d82af-3a04-4073-9f61-2e4131aa8e5a,27054038,Tri Town Baptist Church,NA,"{""primary"":""baptist_church"",""alternate"":[""church_cathedral"",""religious_organization""]}","{""primary"":""Tri Town Baptist Church"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57979 45.62799),FALSE
ac5cf7fb-1dd4-4aa2-97b1-3865566845bc,27054036,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.5809 45.62738),FALSE
98017d19-6655-4b1d-a74b-f3eb55d562e0,27054045,Lamson Funeral Home,NA,"{""primary"":""funeral_services_and_cemeteries"",""alternate"":[""home_security"",""furniture_store""]}","{""primary"":""Lamson Funeral Home"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57825 45.62846),FALSE
0922f920-2731-473c-bf18-c83d62e9dddf,27054046,Corner Car Wash,NA,"{""primary"":""auto_detailing"",""alternate"":[""automotive"",""automotive_repair""]}","{""primary"":""Corner Car Wash"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57778 45.6277),FALSE
86bb1e6d-61c1-4b7e-98e5-106a9d9fb00e,27054039,Maine Gallery And Gifts,NA,"{""primary"":""flowers_and_gifts_shop"",""alternate"":[""shopping"",""art_gallery""]}","{""primary"":""Maine Gallery And Gifts"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57898 45.62662),FALSE
8d739195-5136-4711-9bb1-55ca65b7e042,27054040,Lavish & Mint Resale Boutique,NA,"{""primary"":""thrift_store"",""alternate"":[""boutique"",""clothing_store""]}","{""primary"":""Lavish & Mint Resale Boutique"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57897 45.62661),FALSE
19680645-c3a2-46cf-80a7-6dad39ade6f2,27054042,Northwood Studio,NA,"{""primary"":""professional_services"",""alternate"":[""event_photography""]}","{""primary"":""Northwood Studio"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57864 45.62659),FALSE
d9f48fc9-6467-4840-80bf-a272aaf0e73a,27054041,Rick's Market,NA,"{""primary"":""pizza_restaurant"",""alternate"":[""delicatessen"",""convenience_store""]}","{""primary"":""Rick's Market"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.5784 45.62646),FALSE
3f6b0a8d-c7d1-4e4e-90a2-fc264900e5e5,27054044,Nesowadnehunk Campground,NA,"{""primary"":""campground"",""alternate"":[""rv_park"",""attractions_and_activities""]}","{""primary"":""Nesowadnehunk Campground"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57701 45.62655),FALSE
9b14a640-3b54-47c1-b0f3-bc571572eefd,27054043,United States Postal Service,NA,"{""primary"":""shipping_center"",""alternate"":[""post_office""]}","{""primary"":""United States Postal Service"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57788 45.62637),FALSE
adee1654-72df-4334-a65b-c481cbb4a6ef,27054032,MRH Walk-In Care,NA,"{""primary"":""hospital"",""alternate"":[""doctor""]}","{""primary"":""MRH Walk-In Care"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57764 45.62619),TRUE
ea34100f-ce55-48c5-baf7-5177d6f08f4f,27054031,Katahdin Collectibles,NA,"{""primary"":""home_goods_store"",""alternate"":[""flowers_and_gifts_shop""]}","{""primary"":""Katahdin Collectibles"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57786 45.62601),FALSE
bb202953-1e78-42d9-a0cc-080e0a538a7f,27054070,KCA Thrift Shop and Book Nook,NA,"{""primary"":""thrift_store"",""alternate"":[""shopping""]}","{""primary"":""KCA Thrift Shop and Book Nook"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57518 45.62771),FALSE
b5b4dc49-8806-4f11-b422-4e39e6c0e846,27054069,Katahdin Christian Academy | East Millinocket ME,NA,"{""primary"":""school"",""alternate"":[""elementary_school"",""preschool""]}","{""primary"":""Katahdin Christian Academy | East Millinocket ME"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57545 45.62726),FALSE
36408aa1-b14e-4d10-8aa8-2ca830fc268b,27054054,Gail's Gentle Grooming,NA,"{""primary"":""pet_groomer"",""alternate"":[""pet_services"",""pet_store""]}","{""primary"":""Gail's Gentle Grooming"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57658 45.62592),FALSE
826cb0c0-015e-4b78-b9a4-99f1d2cd8415,27054055,Fiddlehead flower and gifts - east millinocket,NA,"{""primary"":""flowers_and_gifts_shop"",""alternate"":[""chocolatier""]}","{""primary"":""Fiddlehead flower and gifts - east millinocket"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57631 45.62588),FALSE
5534d831-a31e-40c3-8ebe-95f52c680e77,27054050,Wakine G. Tanous Business Services,NA,"{""primary"":""trusts"",""alternate"":[""accountant"",""professional_services""]}","{""primary"":""Wakine G. Tanous Business Services"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57619 45.62586),FALSE
7d8b8577-43dc-4270-8019-59ebfe8e36a0,27054049,Hamlet Pub,NA,"{""primary"":""pub"",""alternate"":[""bar"",""restaurant""]}","{""primary"":""Hamlet Pub"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57616 45.62579),FALSE
4777b735-37dc-41e6-a4a1-b2bebaa80859,27054051,Katahdin Valley Nutrition,NA,"{""primary"":""vitamins_and_supplements"",""alternate"":[""health_food_store"",""cafe""]}","{""primary"":""Katahdin Valley Nutrition"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57611 45.62574),FALSE
6aa10674-4042-40b0-84df-0d6411f0e382,27054052,Elite Hair Studio,"{""wikidata"":null,""names"":{""primary"":""Elite Hair Studio"",""common"":null,""rules"":null}}","{""primary"":""beauty_salon"",""alternate"":[""beauty_and_spa"",""tanning_salon""]}","{""primary"":""Elite Hair Studio"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57608 45.62574),FALSE
ba418a1e-772d-42c2-a3fc-ca523116a471,27054053,Pam & Ivy's Place,NA,"{""primary"":""sports_bar"",""alternate"":null}","{""primary"":""Pam & Ivy's Place"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57604 45.6258),FALSE
1e4f0df7-2dc5-4831-b708-65713ee92fd3,27054056,Davis Pharmacy,NA,"{""primary"":""pharmacy"",""alternate"":[""medical_supply"",""medical_service_organizations""]}","{""primary"":""Davis Pharmacy"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57574 45.62565),TRUE
bde159ac-8a17-4ddb-8d80-cdabbf219b6b,27054057,East Millinocket Public Library,NA,"{""primary"":""library"",""alternate"":[""pub"",""topic_publisher""]}","{""primary"":""East Millinocket Public Library"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57526 45.62558),FALSE
de610c86-03b3-4e30-a9a0-9b2b36c9f1e0,27054058,Town of East Millinocket,NA,"{""primary"":""public_and_government_association"",""alternate"":null}","{""primary"":""Town of East Millinocket"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57516 45.62568),FALSE
10ed3c94-8b62-45aa-8607-2a141a45f576,27054059,Recreation Department,NA,"{""primary"":""public_and_government_association"",""alternate"":[""public_service_and_government""]}","{""primary"":""Recreation Department"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57498 45.62558),FALSE
0e5b267e-62a6-43b7-845c-4de607ed9d17,27054071,First Congregational Church of East Millinocket,NA,"{""primary"":""church_cathedral"",""alternate"":[""religious_organization""]}","{""primary"":""First Congregational Church of East Millinocket"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57338 45.62752),FALSE
0588d3e7-7974-4883-ad48-453ae0bfeae0,27054072,Bent Birch Building & Remodeling,NA,"{""primary"":""contractor"",""alternate"":[""construction_services"",""professional_services""]}","{""primary"":""Bent Birch Building & Remodeling"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57124 45.62747),FALSE
90ea8939-44ee-4906-9474-a03e57241128,27054065,First Baptist Church of East Millinocket,NA,"{""primary"":""church_cathedral"",""alternate"":[""baptist_church""]}","{""primary"":""First Baptist Church of East Millinocket"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56658 45.62423),FALSE
503ddb38-b179-42c3-b603-fa30b8afef82,27054061,Ellis Family Market,NA,"{""primary"":""grocery_store"",""alternate"":[""shopping"",""supermarket""]}","{""primary"":""Ellis Family Market"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.5683 45.62345),FALSE
6ee30751-b220-4a0b-85ae-f7062caddd84,27054064,Blue Rhino Propane Exchange,NA,"{""primary"":""propane_supplier"",""alternate"":null}","{""primary"":""Blue Rhino Propane Exchange"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56819 45.62352),FALSE
a13da6cd-af69-42e4-a7af-d6d3116da647,27054063,Redbox,NA,"{""primary"":""rental_kiosks"",""alternate"":[""kiosk"",""food"",""retail""]}","{""primary"":""Redbox"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56822 45.62351),FALSE
89f7e269-c0d3-430b-9329-bc3b00294260,27054060,Crandall's Hardware,NA,"{""primary"":""hardware_store"",""alternate"":[""home_improvement_store"",""shopping""]}","{""primary"":""Crandall's Hardware"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56775 45.62284),FALSE
05b9ed01-e5c4-4e7a-aa5e-fd2a31e87662,27054062,East Millinocket Housing Corporation,NA,"{""primary"":""social_service_organizations"",""alternate"":[""public_service_and_government"",""retirement_home""]}","{""primary"":""East Millinocket Housing Corporation"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56604 45.62317),FALSE
5620e74d-3ec0-46a1-9359-be712858f1a4,27054079,Living Hope Church of the Nazarene,NA,"{""primary"":""church_cathedral"",""alternate"":null}","{""primary"":""Living Hope Church of the Nazarene"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56491 45.62917),FALSE
12d5af9e-f460-4b1f-bfda-da8112fd82a7,27054082,East Branch Snow Rovers,NA,"{""primary"":""non_governmental_association"",""alternate"":null}","{""primary"":""East Branch Snow Rovers"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56405 45.63209),FALSE
37572ff6-d50f-4c94-a1d8-132b7ea5a841,27054081,"East Millinocket, Town of",NA,"{""primary"":""arts_and_entertainment"",""alternate"":[""public_and_government_association"",""landmark_and_historical_building""]}","{""primary"":""East Millinocket, Town of"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56491 45.63053),FALSE
c3808cb6-8396-4a92-9a2c-9cd0fdd437c3,27054080,Calvary Temple Assembly of God,NA,"{""primary"":""church_cathedral"",""alternate"":[""religious_organization""]}","{""primary"":""Calvary Temple Assembly of God"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.56427 45.62997),FALSE
16b1f809-4ff0-4c29-9bf9-101200eeaccf,27054076,St. Peter's Catholic Church,NA,"{""primary"":""church_cathedral"",""alternate"":[""catholic_church""]}","{""primary"":""St. Peter's Catholic Church"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57468 45.63356),FALSE
0a6093b6-233b-4695-b570-15cefa87fba2,27054075,Christ the Divine Mercy Parish,NA,"{""primary"":""religious_organization"",""alternate"":[""catholic_church""]}","{""primary"":""Christ the Divine Mercy Parish"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57497 45.63256),FALSE
e0a3cdeb-0e53-4537-878a-97062019ab7c,27054074,Superintendent of Schools,NA,"{""primary"":""elementary_school"",""alternate"":[""school"",""high_school""]}","{""primary"":""Superintendent of Schools"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57517 45.63244),FALSE
076e5d01-6834-4461-8aa5-b6839943f014,27054078,Opal Myrick Elementary School,NA,"{""primary"":""elementary_school"",""alternate"":[""school"",""public_school""]}","{""primary"":""Opal Myrick Elementary School"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57195 45.63198),FALSE
6780a64e-ab8f-4acd-ae03-7d43ff710414,27054077,Schenck High School,NA,"{""primary"":""high_school"",""alternate"":[""education"",""school""]}","{""primary"":""Schenck High School"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57194 45.63189),FALSE
21da97a2-4961-4018-b684-4174e69a1a13,27054073,Sweet Seniors,NA,"{""primary"":""retirement_home"",""alternate"":[""health_and_medical"",""real_estate""]}","{""primary"":""Sweet Seniors"",""common"":null,""rules"":null}",2321065,"East Millinocket, Maine",POINT (-68.57135 45.6298),FALSE
65078f84-c688-46ac-b214-e983ed21e8e9,24744880,King's Valley Chapel,NA,"{""primary"":""religious_organization"",""alternate"":[""baptist_church"",""church_cathedral""]}","{""primary"":""King's Valley Chapel"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16962 44.94864),FALSE
4fd552b4-3f5b-497f-a57b-d461cdee33aa,24744881,Rural Church Planters of New England,NA,"{""primary"":""religious_organization"",""alternate"":[""church_cathedral""]}","{""primary"":""Rural Church Planters of New England"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16962 44.94864),FALSE
6ebbefd9-edf8-4008-a695-f605debb2aa2,24744877,Nestle Waters North America,NA,"{""primary"":""professional_services"",""alternate"":[""grocery_store""]}","{""primary"":""Nestle Waters North America"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15886 44.94432),FALSE
1f9c0b2c-9449-443f-b6e6-059b6a940e62,24744882,Kingfield Kinder Care,NA,"{""primary"":""day_care_preschool"",""alternate"":[""social_service_organizations""]}","{""primary"":""Kingfield Kinder Care"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16923 44.94988),FALSE
ac31009b-243f-44a1-beb8-d7d0fdd66476,24744884,Merv Wilson Builder,NA,"{""primary"":""contractor"",""alternate"":[""carpenter"",""professional_services""]}","{""primary"":""Merv Wilson Builder"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16197 44.95373),FALSE
872f7fca-0a5d-4269-bb37-6bb359e820bf,24744886,New England Wire Products,NA,"{""primary"":""business_manufacturing_and_supply"",""alternate"":[""advertising_agency"",""professional_services""]}","{""primary"":""New England Wire Products"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15925 44.95561),FALSE
688d2bb9-cadb-4643-82ca-cc457f8457e9,24744885,"C-Prompt Computers, LLC",NA,"{""primary"":""it_service_and_computer_repair"",""alternate"":[""computer_store""]}","{""primary"":""C-Prompt Computers, LLC"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15947 44.95506),FALSE
ff3bb7c3-00af-422b-a91a-d14c7093264e,24744883,Kingfield Elementary School,NA,"{""primary"":""elementary_school"",""alternate"":[""public_school"",""middle_school""]}","{""primary"":""Kingfield Elementary School"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15993 44.95163),FALSE
5a8243a7-f55d-41eb-bead-d385d8ed18e3,24744898,Fenwick Garage,NA,"{""primary"":""automotive_repair"",""alternate"":null}","{""primary"":""Fenwick Garage"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.17476 44.9616),FALSE
bfb7e01e-e27d-4b48-b557-c528e425bb36,24744905,Farmington Falls Union Baptist Church,NA,"{""primary"":""baptist_church"",""alternate"":[""church_cathedral"",""religious_organization""]}","{""primary"":""Farmington Falls Union Baptist Church"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16755 44.96247),FALSE
287afe03-39ac-4bac-a846-c425ac2a49ba,24744914,H&R Block,"{""wikidata"":null,""names"":{""primary"":""H&R Block"",""common"":null,""rules"":null}}","{""primary"":""trusts"",""alternate"":[""financial_service"",""accountant""]}","{""primary"":""H&R Block"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16237 44.96472),FALSE
b29940c5-8281-42e2-aad2-ea9ef304fe34,24744915,Mainely Provisions,NA,"{""primary"":""grocery_store"",""alternate"":[""supermarket"",""delicatessen""]}","{""primary"":""Mainely Provisions"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16167 44.96451),FALSE
8417560b-b8d0-41d5-b1c3-db6001d215b4,24744906,Blue Rhino Propane Exchange,NA,"{""primary"":""propane_supplier"",""alternate"":null}","{""primary"":""Blue Rhino Propane Exchange"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16204 44.96368),FALSE
6fb80714-a4f7-4380-9154-b39cb928714f,24744923,Tranten's Too,NA,"{""primary"":""convenience_store"",""alternate"":[""grocery_store"",""supermarket""]}","{""primary"":""Tranten's Too"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16133 44.96462),FALSE
f222ae95-ae3e-4ecb-b3bc-116b42f441f4,24744913,Heritage Printing Company,NA,"{""primary"":""printing_services"",""alternate"":[""graphic_designer"",""screen_printing_t_shirt_printing""]}","{""primary"":""Heritage Printing Company"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16135 44.96382),FALSE
56ec2e62-f77c-41d4-9e31-8effcfc7d5b4,24744911,Winter's Health and Fitness,NA,"{""primary"":""gym"",""alternate"":[""active_life"",""fitness_trainer""]}","{""primary"":""Winter's Health and Fitness"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16025 44.96276),FALSE
5375bde5-ee7c-44b0-81a5-e27b4720b8fc,24744912,Kim's Kreations Hair Salon,NA,"{""primary"":""hair_salon"",""alternate"":null}","{""primary"":""Kim's Kreations Hair Salon"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16023 44.96276),FALSE
a342da3d-a916-4cd3-ae29-741b4d8f489d,24744908,"Acorn Engineering, Inc.",NA,"{""primary"":""civil_engineers"",""alternate"":[""engineering_services""]}","{""primary"":""Acorn Engineering, Inc."",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16034 44.9625),FALSE
604dc70a-e21f-4bd1-8f70-819e951d7088,24744910,Mermaid Mountain Art and Divination,NA,"{""primary"":""astrologer"",""alternate"":[""professional_services""]}","{""primary"":""Mermaid Mountain Art and Divination"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.1603 44.96251),FALSE
56179006-c072-49ca-9737-b69278dadbc0,24744909,Orchard Girls Cidery,NA,"{""primary"":""wine_bar"",""alternate"":[""bar"",""brewery""]}","{""primary"":""Orchard Girls Cidery"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16031 44.9625),FALSE
0a57d7bf-52dc-4e3f-8cc0-0bd7d6f8e90e,24744907,Orange Cat Cafe,NA,"{""primary"":""bagel_restaurant"",""alternate"":[""coffee_shop"",""cafe"",""restaurant""]}","{""primary"":""Orange Cat Cafe"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.16028 44.96249),FALSE
41f59882-c102-4b43-883c-c05e4be14838,24744900,Winter's Table,NA,"{""primary"":""eat_and_drink"",""alternate"":[""hardware_store"",""hotel""]}","{""primary"":""Winter's Table"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15994 44.95921),FALSE
89ddbd45-6485-4b4f-ac11-127b670d6f31,24744901,Santosha at Hillholm Estate,NA,"{""primary"":""yoga_studio"",""alternate"":[""meditation_center""]}","{""primary"":""Santosha at Hillholm Estate"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15994 44.9592),FALSE
0557a2b8-0d74-4466-ab83-f17b1b2f4695,24744903,West Branch Carrabassett River,NA,"{""primary"":""landmark_and_historical_building"",""alternate"":[""river""]}","{""primary"":""West Branch Carrabassett River"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15986 44.9592),FALSE
beaf5df4-3014-4083-9ac6-8173ea56ed04,24744902,The Inn on Winter's Hill,NA,"{""primary"":""health_retreats"",""alternate"":[""hostel"",""resort"",""hotel"",""inn"",""motel""]}","{""primary"":""The Inn on Winter's Hill"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15985 44.95915),FALSE
8d4cea1f-24b4-41b7-b97e-03b011beccc7,24744904,Hillholm Estate,NA,"{""primary"":""hotel"",""alternate"":[""restaurant"",""bed_and_breakfast""]}","{""primary"":""Hillholm Estate"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15966 44.9592),FALSE
ceb5829f-d58a-4d0e-a7de-c0e8a28eff8f,24744899,Kingfield Wood Products,NA,"{""primary"":""wood_and_pulp"",""alternate"":[""professional_services"",""commercial_industrial""]}","{""primary"":""Kingfield Wood Products"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15874 44.95728),FALSE
f1cec28e-8539-457e-8272-5d5f41fc5346,24744968,Rolling Fatties,NA,"{""primary"":""mexican_restaurant"",""alternate"":[""restaurant"",""bar""]}","{""primary"":""Rolling Fatties"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15674 44.95911),FALSE
40eef9f8-192f-4da2-bba6-2fc7b4c702dd,24744967,Kingfield Farmers' Market,NA,"{""primary"":""farmers_market"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Kingfield Farmers' Market"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15672 44.95906),FALSE
6dbfe62b-85f4-45bb-9ab8-9812ab3e1960,24744937,Bikepack Maine,NA,"{""primary"":""tours"",""alternate"":[""travel_services""]}","{""primary"":""Bikepack Maine"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.1574 44.95857),FALSE
da19f337-4f21-4c2d-9df4-6bdbf7a8d90b,24744939,The Farm on Winter Hill,NA,"{""primary"":""farm"",""alternate"":[""bakery"",""gardener""]}","{""primary"":""The Farm on Winter Hill"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15728 44.95843),FALSE
68fcf227-993d-4492-9016-fcfb72ec785f,24744941,Skowhegan Savings Bank,NA,"{""primary"":""bank_credit_union"",""alternate"":[""banks"",""financial_service""]}","{""primary"":""Skowhegan Savings Bank"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15629 44.95851),FALSE
10866aa9-255f-479b-a9f8-ca6288f91be0,24744940,Sam’s Gardens,NA,"{""primary"":""attractions_and_activities"",""alternate"":[""park""]}","{""primary"":""Sam’s Gardens"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15614 44.95831),FALSE
63d01b57-3900-4d05-be7d-0fad3e256294,24744938,Kingfield - Webster Free Library Central Library,NA,"{""primary"":""library"",""alternate"":null}","{""primary"":""Kingfield - Webster Free Library Central Library"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15698 44.95789),FALSE
3fb0ae94-8504-4ae5-a7cd-3396ca84acd3,24744969,CSM Real Estate,NA,"{""primary"":""real_estate_agent"",""alternate"":[""real_estate""]}","{""primary"":""CSM Real Estate"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15535 44.95903),FALSE
30d32893-ab96-4612-8484-269799db1acd,24744971,Blue Rhino Propane Exchange,NA,"{""primary"":""propane_supplier"",""alternate"":null}","{""primary"":""Blue Rhino Propane Exchange"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15496 44.95904),FALSE
42996981-e25a-443d-9cfe-3b5e381008fb,24744972,Kingfield,NA,"{""primary"":""hotel"",""alternate"":[""holiday_rental_home""]}","{""primary"":""Kingfield"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15342 44.9608),FALSE
2d993a8d-759a-4d2c-85d1-eba3c4004ff3,24744946,Hudson & Co. Hair Salon,NA,"{""primary"":""beauty_salon"",""alternate"":[""beauty_and_spa""]}","{""primary"":""Hudson & Co. Hair Salon"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15527 44.95866),FALSE
02685e3b-50ad-49ec-b162-d407d2732646,24744945,Wolf Classics,NA,"{""primary"":""automotive_services_and_repair"",""alternate"":[""used_vintage_and_consignment""]}","{""primary"":""Wolf Classics"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15586 44.95845),FALSE
59a504f9-c125-46bf-b263-c5a3c6a22727,24744944,United States Postal Service,NA,"{""primary"":""shipping_center"",""alternate"":[""post_office""]}","{""primary"":""United States Postal Service"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15586 44.95838),FALSE
447f2cf6-145c-48fe-b942-7f0939db2eb3,24744948,Marmee Dearest Espresso,NA,"{""primary"":""coffee_shop"",""alternate"":[""pop_up_shop""]}","{""primary"":""Marmee Dearest Espresso"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15522 44.95877),FALSE
6c9134f0-539b-4fca-a7b8-79e10a61ef16,24744970,Anni's Market,NA,"{""primary"":""convenience_store"",""alternate"":[""pizza_restaurant"",""gas_station""]}","{""primary"":""Anni's Market"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15498 44.95892),FALSE
2f342d08-59a5-46b6-b747-902776211e82,24744949,Kingfield Made in Maine,NA,"{""primary"":""flowers_and_gifts_shop"",""alternate"":[""souvenir_shop""]}","{""primary"":""Kingfield Made in Maine"",""common"":null,""rules"":null}",2336990,"Kingfield, Maine",POINT (-70.15505 44.9588),FALSE
